ISO3,Date,Tests_diff,Tests
JAM,2020-09-09,915,57233
JAM,2020-09-10,486,57719
JAM,2020-09-11,662,58381
JAM,2020-09-12,632,59013
JAM,2020-09-13,625,59638
JAM,2020-09-14,518,60156
JAM,2020-09-15,535,60691
JAM,2020-09-16,1049,61740
JAM,2020-09-17,971,62711
JAM,2020-09-18,638,63349
JAM,2020-09-19,631,63980
JAM,2020-09-20,629,64609
JAM,2020-09-21,577,65186
JAM,2020-09-22,538,65724
JAM,2020-09-23,695,66419
JAM,2020-09-24,641,67060
JAM,2020-09-25,640,67700
JAM,2020-09-26,701,68401
JAM,2020-09-27,646,69047
JAM,2020-09-28,871,69918
JAM,2020-09-29,354,70272
JAM,2020-09-30,350,70622
JAM,2020-10-01,534,71156
JAM,2020-10-02,549,71705
JAM,2020-10-03,536,72241
JAM,2020-10-04,541,72782
JAM,2020-10-05,728,73510
JAM,2020-10-06,551,74061
JAM,2020-10-07,547,74608
JAM,2020-10-08,554,75162
JAM,2020-10-09,902,76064
JAM,2020-10-10,363,76427
JAM,2020-10-11,543,76970
JAM,2020-10-12,541,77511
JAM,2020-10-13,460,77971
JAM,2020-10-14,454,78425
JAM,2020-10-15,552,78977
JAM,2020-10-16,645,79622
JAM,2020-10-17,362,79984
JAM,2020-10-18,555,80539
JAM,2020-10-19,464,81003
JAM,2020-10-20,651,81654
JAM,2020-10-21,838,82492
JAM,2020-10-22,649,83141
JAM,2020-10-23,550,83691
JAM,2020-10-24,461,84152
JAM,2020-10-25,459,84611
JAM,2020-10-26,457,85068
JAM,2020-10-27,464,85532
JAM,2020-10-28,555,86087
JAM,2020-10-29,642,86729
JAM,2020-10-30,726,87455
JAM,2020-10-31,726,88181
JAM,2020-11-01,742,88923
JAM,2020-11-02,579,89502
JAM,2020-11-03,565,90067
JAM,2020-11-04,556,90623
JAM,2020-11-05,636,91259
JAM,2020-11-06,551,91810
JAM,2020-11-07,444,92254
JAM,2020-11-08,484,92738
JAM,2020-11-09,367,93105
JAM,2020-11-10,370,93475
JAM,2020-11-11,549,94024
JAM,2020-11-12,1001,95025
JAM,2020-11-13,564,95589
JAM,2020-11-14,853,96442
JAM,2020-11-15,555,96997
JAM,2020-11-16,467,97464
JAM,2020-11-17,834,98298
JAM,2020-11-18,656,98954
JAM,2020-11-19,653,99607
JAM,2020-11-20,653,100260
JAM,2020-11-21,617,100877
JAM,2020-11-22,668,101545
JAM,2020-11-23,656,102201
JAM,2020-11-24,831,103032
JAM,2020-11-25,610,103642
JAM,2020-11-26,665,104307
JAM,2020-11-27,720,105027
JAM,2020-11-28,704,105731
JAM,2020-11-29,647,106378
JAM,2020-11-30,858,107236
JAM,2020-12-01,665,107901
JAM,2020-12-02,656,108557
JAM,2020-12-03,811,109368
JAM,2020-12-04,730,110098
JAM,2020-12-05,701,110799
JAM,2020-12-06,1040,111839
JAM,2020-12-07,933,112772
JAM,2020-12-08,1114,113886
JAM,2020-12-09,744,114630
JAM,2020-12-10,647,115277
JAM,2020-12-11,663,115940
JAM,2020-12-12,1079,117019
JAM,2020-12-13,1220,118239
JAM,2020-12-14,850,119089
JAM,2020-12-15,589,119678
JAM,2020-12-16,738,120416
JAM,2020-12-17,1153,121569
JAM,2020-12-18,1037,122606
JAM,2020-12-19,1081,123687
JAM,2020-12-20,651,124338
JAM,2020-12-21,608,124946
JAM,2020-12-22,821,125767
JAM,2020-12-23,1113,126880
JAM,2020-12-24,0,126880
JAM,2020-12-25,0,126880
JAM,2020-12-26,0,126880
JAM,2020-12-27,0,126880
JAM,2020-12-28,0,126880
JAM,2020-12-29,0,126880
JAM,2020-12-30,0,126880
JAM,2020-12-31,0,126880
JAM,2021-01-01,0,126880
JAM,2021-01-02,0,126880
JAM,2021-01-03,0,126880
JAM,2021-01-04,0,126880
JAM,2021-01-05,0,126880
JAM,2021-01-06,0,126880
JAM,2021-01-07,0,126880
JAM,2021-01-08,0,126880
JAM,2021-01-09,0,126880
JAM,2021-01-10,0,126880
JAM,2021-01-11,0,126880
JAM,2021-01-12,0,126880
JAM,2021-01-13,0,126880
JAM,2021-01-14,0,126880
JAM,2021-01-15,0,126880
JAM,2021-01-16,0,126880
JAM,2021-01-17,0,126880
JAM,2021-01-18,0,126880
JAM,2021-01-19,0,126880
JAM,2021-01-20,0,126880
JAM,2021-01-21,0,126880
JAM,2021-01-22,0,126880
JAM,2021-01-23,0,126880
JAM,2021-01-24,0,126880
JAM,2021-01-25,831,127711
JAM,2021-01-26,0,127711
JAM,2021-01-27,0,127711
JAM,2021-01-28,0,127711
JAM,2021-01-29,0,127711
JAM,2021-01-30,0,127711
JAM,2021-01-31,0,127711
JAM,2021-02-01,0,127711
JAM,2021-02-02,0,127711
JAM,2021-02-03,1092,128803
JAM,2021-02-04,0,128803
JAM,2021-02-05,0,128803
JAM,2021-02-06,0,128803
JAM,2021-02-07,0,128803
JAM,2021-02-08,0,128803
JAM,2021-02-09,0,128803
JAM,2021-02-10,1314,130117
JAM,2021-02-11,0,130117
JAM,2021-02-12,0,130117
JAM,2021-02-13,0,130117
JAM,2021-02-14,0,130117
JAM,2021-02-15,0,130117
JAM,2021-02-16,0,130117
JAM,2021-02-17,0,130117
JAM,2021-02-18,0,130117
JAM,2021-02-19,0,130117
JAM,2021-02-20,0,130117
JAM,2021-02-21,0,130117
JAM,2021-02-22,0,130117
JAM,2021-02-23,0,130117
JAM,2021-02-24,0,130117
JAM,2021-02-25,0,130117
JAM,2021-02-26,0,130117
JAM,2021-02-27,0,130117
JAM,2021-02-28,0,130117
JAM,2021-03-01,0,130117
JAM,2021-03-02,0,130117
JAM,2021-03-03,0,130117
JAM,2021-03-04,0,130117
JAM,2021-03-05,0,130117
JAM,2021-03-06,0,130117
JAM,2021-03-07,0,130117
JAM,2021-03-08,0,130117
JAM,2021-03-09,0,130117
JAM,2021-03-10,0,130117
JAM,2021-03-11,0,130117
JAM,2021-03-12,0,130117
JAM,2021-03-13,0,130117
JAM,2021-03-14,0,130117
JAM,2021-03-15,0,130117
JAM,2021-03-16,0,130117
JAM,2021-03-17,0,130117
JAM,2021-03-18,0,130117
JAM,2021-03-19,0,130117
JAM,2021-03-20,0,130117
JAM,2021-03-21,0,130117
JAM,2021-03-22,0,130117
JAM,2021-03-23,0,130117
JAM,2021-03-24,2225,132342
JAM,2021-03-25,0,132342
JAM,2021-03-26,0,132342
JAM,2021-03-27,0,132342
JAM,2021-03-28,0,132342
JAM,2021-03-29,2029,134371
JAM,2021-03-30,2304,136675
JAM,2021-03-31,1193,137868
JAM,2021-04-01,2878,140746
JAM,2021-04-02,2976,143722
JAM,2021-04-03,0,143722
JAM,2021-04-04,0,143722
JAM,2021-04-05,0,143722
JAM,2021-04-06,0,143722
JAM,2021-04-07,0,143722
JAM,2021-04-08,0,143722
JAM,2021-04-09,0,143722
JAM,2021-04-10,2860,146582
JAM,2021-04-11,0,146582
JAM,2021-04-12,0,146582
JAM,2021-04-13,1704,148286
JAM,2021-04-14,1341,149627
JAM,2021-04-15,0,149627
JAM,2021-04-16,0,149627
JAM,2021-04-17,0,149627
JAM,2021-04-18,0,149627
JAM,2021-04-19,0,149627
JAM,2021-04-20,0,149627
JAM,2021-04-21,0,149627
JAM,2021-04-22,0,149627
JAM,2021-04-23,0,149627
JAM,2021-04-24,0,149627
JAM,2021-04-25,0,149627
JAM,2021-04-26,0,149627
JAM,2021-04-27,0,149627
JAM,2021-04-28,1325,150952
JAM,2021-04-29,0,150952
JAM,2021-04-30,0,150952
JAM,2021-05-01,0,150952
JAM,2021-05-02,0,150952
JAM,2021-05-03,0,150952
JAM,2021-05-04,0,150952
JPN,2020-02-05,4,4
JPN,2020-02-06,19,23
JPN,2020-02-07,9,32
JPN,2020-02-08,4,36
JPN,2020-02-09,10,46
JPN,2020-02-10,12,58
JPN,2020-02-11,4,62
JPN,2020-02-12,10,72
JPN,2020-02-13,16,88
JPN,2020-02-14,43,131
JPN,2020-02-15,86,217
JPN,2020-02-16,65,282
JPN,2020-02-17,113,395
JPN,2020-02-18,9,404
JPN,2020-02-19,71,475
JPN,2020-02-20,90,565
JPN,2020-02-21,85,650
JPN,2020-02-22,96,746
JPN,2020-02-23,39,785
JPN,2020-02-24,104,889
JPN,2020-02-25,44,933
JPN,2020-02-26,168,1101
JPN,2020-02-27,151,1252
JPN,2020-02-28,130,1382
JPN,2020-02-29,178,1560
JPN,2020-03-01,96,1656
JPN,2020-03-02,71,1727
JPN,2020-03-03,153,1880
JPN,2020-03-04,3940,5820
JPN,2020-03-05,699,6519
JPN,2020-03-06,553,7072
JPN,2020-03-07,147,7219
JPN,2020-03-08,110,7329
JPN,2020-03-09,1314,8643
JPN,2020-03-10,424,9067
JPN,2020-03-11,181,9248
JPN,2020-03-12,1855,11103
JPN,2020-03-13,859,11962
JPN,2020-03-14,107,12069
JPN,2020-03-15,42,12111
JPN,2020-03-16,2083,14194
JPN,2020-03-17,203,14397
JPN,2020-03-18,0,14397
JPN,2020-03-19,3490,17887
JPN,2020-03-20,119,18006
JPN,2020-03-21,132,18138
JPN,2020-03-22,56,18194
JPN,2020-03-23,3862,22056
JPN,2020-03-24,0,22056
JPN,2020-03-25,674,22730
JPN,2020-03-26,1805,24535
JPN,2020-03-27,1442,25977
JPN,2020-03-28,296,26273
JPN,2020-03-29,206,26479
JPN,2020-03-30,3481,29960
JPN,2020-03-31,1914,31874
JPN,2020-04-01,0,31874
JPN,2020-04-02,4685,36559
JPN,2020-04-03,3305,39864
JPN,2020-04-04,271,40135
JPN,2020-04-05,218,40353
JPN,2020-04-06,7876,48229
JPN,2020-04-07,4544,52773
JPN,2020-04-08,1383,54156
JPN,2020-04-09,2841,56997
JPN,2020-04-10,5389,62386
JPN,2020-04-11,1644,64030
JPN,2020-04-12,57,64087
JPN,2020-04-13,9252,73339
JPN,2020-04-14,8255,81594
JPN,2020-04-15,693,82287
JPN,2020-04-16,5325,87612
JPN,2020-04-17,4149,91761
JPN,2020-04-18,1004,92765
JPN,2020-04-19,2953,95718
JPN,2020-04-20,6816,102534
JPN,2020-04-21,5542,108076
JPN,2020-04-22,4415,112491
JPN,2020-04-23,5349,117840
JPN,2020-04-24,5187,123027
JPN,2020-04-25,1250,124277
JPN,2020-04-26,1136,125413
JPN,2020-04-27,8545,133958
JPN,2020-04-28,3244,137202
JPN,2020-04-29,879,138081
JPN,2020-04-30,8126,146207
JPN,2020-05-01,6820,153027
JPN,2020-05-02,880,153907
JPN,2020-05-03,1012,154919
JPN,2020-05-04,1332,156251
JPN,2020-05-05,1569,157820
JPN,2020-05-06,447,158267
JPN,2020-05-07,13005,171272
JPN,2020-05-08,10680,181952
JPN,2020-05-09,2265,184217
JPN,2020-05-10,3995,188212
JPN,2020-05-11,5993,194205
JPN,2020-05-12,288,194493
JPN,2020-05-13,10074,204567
JPN,2020-05-14,5866,210433
JPN,2020-05-15,3092,213525
JPN,2020-05-16,4337,217862
JPN,2020-05-17,4987,222849
JPN,2020-05-18,5980,228829
JPN,2020-05-19,3221,232050
JPN,2020-05-20,3669,235719
JPN,2020-05-21,4580,240299
JPN,2020-05-22,3495,243794
JPN,2020-05-23,2769,246563
JPN,2020-05-24,1252,247815
JPN,2020-05-25,3620,251435
JPN,2020-05-26,2994,254429
JPN,2020-05-27,3004,257433
JPN,2020-05-28,3981,261414
JPN,2020-05-29,3501,264915
JPN,2020-05-30,2652,267567
JPN,2020-05-31,1657,269224
JPN,2020-06-01,3789,273013
JPN,2020-06-02,4526,277539
JPN,2020-06-03,3979,281518
JPN,2020-06-04,4600,286118
JPN,2020-06-05,4939,291057
JPN,2020-06-06,3220,294277
JPN,2020-06-07,1725,296002
JPN,2020-06-08,4516,300518
JPN,2020-06-09,4600,305118
JPN,2020-06-10,5092,310210
JPN,2020-06-11,4573,314783
JPN,2020-06-12,5145,319928
JPN,2020-06-13,2633,322561
JPN,2020-06-14,1451,324012
JPN,2020-06-15,4300,328312
JPN,2020-06-16,4462,332774
JPN,2020-06-17,1348,334122
JPN,2020-06-18,6176,340298
JPN,2020-06-19,4823,345121
JPN,2020-06-20,2474,347595
JPN,2020-06-21,4127,351722
JPN,2020-06-22,5376,357098
JPN,2020-06-23,3722,360820
JPN,2020-06-24,4979,365799
JPN,2020-06-25,4455,370254
JPN,2020-06-26,4758,375012
JPN,2020-06-27,3533,378545
JPN,2020-06-28,1513,380058
JPN,2020-06-29,5510,385568
JPN,2020-06-30,4651,390219
JPN,2020-07-01,6564,396783
JPN,2020-07-02,5460,402243
JPN,2020-07-03,6597,408840
JPN,2020-07-04,3134,411974
JPN,2020-07-05,2618,414592
JPN,2020-07-06,8228,422820
JPN,2020-07-07,7099,429919
JPN,2020-07-08,7725,437644
JPN,2020-07-09,7700,445344
JPN,2020-07-10,8955,454299
JPN,2020-07-11,5362,459661
JPN,2020-07-12,1838,461499
JPN,2020-07-13,10552,472051
JPN,2020-07-14,11154,483205
JPN,2020-07-15,11343,494548
JPN,2020-07-16,16683,511231
JPN,2020-07-17,12994,524225
JPN,2020-07-18,7166,531391
JPN,2020-07-19,3262,534653
JPN,2020-07-20,15959,550612
JPN,2020-07-21,12114,562726
JPN,2020-07-22,16357,579083
JPN,2020-07-23,8310,587393
JPN,2020-07-24,5695,593088
JPN,2020-07-25,9530,602618
JPN,2020-07-26,3785,606403
JPN,2020-07-27,24182,630585
JPN,2020-07-28,18086,648671
JPN,2020-07-29,18669,667340
JPN,2020-07-30,19687,687027
JPN,2020-07-31,17354,704381
JPN,2020-08-01,9606,713987
JPN,2020-08-02,10599,724586
JPN,2020-08-03,25794,750380
JPN,2020-08-04,18740,769120
JPN,2020-08-05,39723,808843
JPN,2020-08-06,22015,830858
JPN,2020-08-07,22698,853556
JPN,2020-08-08,13676,867232
JPN,2020-08-09,13336,880568
JPN,2020-08-10,6440,887008
JPN,2020-08-11,32939,919947
JPN,2020-08-12,25782,945729
JPN,2020-08-13,21062,966791
JPN,2020-08-14,55240,1022031
JPN,2020-08-15,11750,1033781
JPN,2020-08-16,7438,1041219
JPN,2020-08-17,25835,1067054
JPN,2020-08-18,21130,1088184
JPN,2020-08-19,21937,1110121
JPN,2020-08-20,21889,1132010
JPN,2020-08-21,21866,1153876
JPN,2020-08-22,13348,1167224
JPN,2020-08-23,10953,1178177
JPN,2020-08-24,22051,1200228
JPN,2020-08-25,18238,1218466
JPN,2020-08-26,19353,1237819
JPN,2020-08-27,21546,1259365
JPN,2020-08-28,18597,1277962
JPN,2020-08-29,12915,1290877
JPN,2020-08-30,9577,1300454
JPN,2020-08-31,21529,1321983
JPN,2020-09-01,18131,1340114
JPN,2020-09-02,24123,1364237
JPN,2020-09-03,22991,1387228
JPN,2020-09-04,15457,1402685
JPN,2020-09-05,11930,1414615
JPN,2020-09-06,4175,1418790
JPN,2020-09-07,24012,1442802
JPN,2020-09-08,14637,1457439
JPN,2020-09-09,23072,1480511
JPN,2020-09-10,22306,1502817
JPN,2020-09-11,16479,1519296
JPN,2020-09-12,10545,1529841
JPN,2020-09-13,472,1530313
JPN,2020-09-14,25446,1555759
JPN,2020-09-15,20163,1575922
JPN,2020-09-16,18314,1594236
JPN,2020-09-17,23313,1617549
JPN,2020-09-18,17605,1635154
JPN,2020-09-19,9530,1644684
JPN,2020-09-20,6153,1650837
JPN,2020-09-21,2778,1653615
JPN,2020-09-22,3386,1657001
JPN,2020-09-23,26925,1683926
JPN,2020-09-24,19021,1702947
JPN,2020-09-25,28526,1731473
JPN,2020-09-26,10522,1741995
JPN,2020-09-27,4550,1746545
JPN,2020-09-28,19750,1766295
JPN,2020-09-29,103676,1869971
JPN,2020-09-30,19462,1889433
JPN,2020-10-01,17671,1907104
JPN,2020-10-02,21860,1928964
JPN,2020-10-03,13684,1942648
JPN,2020-10-04,4928,1947576
JPN,2020-10-05,21865,1969441
JPN,2020-10-06,20435,1989876
JPN,2020-10-07,21401,2011277
JPN,2020-10-08,21397,2032674
JPN,2020-10-09,19697,2052371
JPN,2020-10-10,10803,2063174
JPN,2020-10-11,5077,2068251
JPN,2020-10-12,23235,2091486
JPN,2020-10-13,19828,2111314
JPN,2020-10-14,21837,2133151
JPN,2020-10-15,20737,2153888
JPN,2020-10-16,20701,2174589
JPN,2020-10-17,9896,2184485
JPN,2020-10-18,5123,2189608
JPN,2020-10-19,21920,2211528
JPN,2020-10-20,15486,2227014
JPN,2020-10-21,22144,2249158
JPN,2020-10-22,23418,2272576
JPN,2020-10-23,22880,2295456
JPN,2020-10-24,13211,2308667
JPN,2020-10-25,5427,2314094
JPN,2020-10-26,22602,2336696
JPN,2020-10-27,25714,2362410
JPN,2020-10-28,23064,2385474
JPN,2020-10-29,20504,2405978
JPN,2020-10-30,21782,2427760
JPN,2020-10-31,11398,2439158
JPN,2020-11-01,6214,2445372
JPN,2020-11-02,21535,2466907
JPN,2020-11-03,7477,2474384
JPN,2020-11-04,21840,2496224
JPN,2020-11-05,29533,2525757
JPN,2020-11-06,28237,2553994
JPN,2020-11-07,13460,2567454
JPN,2020-11-08,8004,2575458
JPN,2020-11-09,25476,2600934
JPN,2020-11-10,25179,2626113
JPN,2020-11-11,33681,2659794
JPN,2020-11-12,29912,2689706
JPN,2020-11-13,24038,2713744
JPN,2020-11-14,16651,2730395
JPN,2020-11-15,9127,2739522
JPN,2020-11-16,30109,2769631
JPN,2020-11-17,27634,2797265
JPN,2020-11-18,34630,2831895
JPN,2020-11-19,37810,2869705
JPN,2020-11-20,41770,2911475
JPN,2020-11-21,24924,2936399
JPN,2020-11-22,20389,2956788
JPN,2020-11-23,9560,2966348
JPN,2020-11-24,43773,3010121
JPN,2020-11-25,41052,3051173
JPN,2020-11-26,42634,3093807
JPN,2020-11-27,43351,3137158
JPN,2020-11-28,22307,3159465
JPN,2020-11-29,11975,3171440
JPN,2020-11-30,41335,3212775
JPN,2020-12-01,44289,3257064
JPN,2020-12-02,43236,3300300
JPN,2020-12-03,36823,3337123
JPN,2020-12-04,38145,3375268
JPN,2020-12-05,22313,3397581
JPN,2020-12-06,17612,3415193
JPN,2020-12-07,37737,3452930
JPN,2020-12-08,40060,3492990
JPN,2020-12-09,54557,3547547
JPN,2020-12-10,44612,3592159
JPN,2020-12-11,53834,3645993
JPN,2020-12-12,28203,3674196
JPN,2020-12-13,13144,3687340
JPN,2020-12-14,53758,3741098
JPN,2020-12-15,45817,3786915
JPN,2020-12-16,54303,3841218
JPN,2020-12-17,62439,3903657
JPN,2020-12-18,56421,3960078
JPN,2020-12-19,27049,3987127
JPN,2020-12-20,12282,3999409
JPN,2020-12-21,55650,4055059
JPN,2020-12-22,31110,4086169
JPN,2020-12-23,72258,4158427
JPN,2020-12-24,63512,4221939
JPN,2020-12-25,60261,4282200
JPN,2020-12-26,32677,4314877
JPN,2020-12-27,11963,4326840
JPN,2020-12-28,74383,4401223
JPN,2020-12-29,24850,4426073
JPN,2020-12-30,21069,4447142
JPN,2020-12-31,39575,4486717
JPN,2021-01-01,25072,4511789
JPN,2021-01-02,8746,4520535
JPN,2021-01-03,20291,4540826
JPN,2021-01-04,84338,4625164
JPN,2021-01-05,88446,4713610
JPN,2021-01-06,73967,4787577
JPN,2021-01-07,81440,4869017
JPN,2021-01-08,63373,4932390
JPN,2021-01-09,35730,4968120
JPN,2021-01-10,24008,4992128
JPN,2021-01-11,19942,5012070
JPN,2021-01-12,86551,5098621
JPN,2021-01-13,81255,5179876
JPN,2021-01-14,101255,5281131
JPN,2021-01-15,70610,5351741
JPN,2021-01-16,44662,5396403
JPN,2021-01-17,16038,5412441
JPN,2021-01-18,80773,5493214
JPN,2021-01-19,103313,5596527
JPN,2021-01-20,86804,5683331
JPN,2021-01-21,85769,5769100
JPN,2021-01-22,101273,5870373
JPN,2021-01-23,37116,5907489
JPN,2021-01-24,18784,5926273
JPN,2021-01-25,81941,6008214
JPN,2021-01-26,66335,6074549
JPN,2021-01-27,90824,6165373
JPN,2021-01-28,64332,6229705
JPN,2021-01-29,82296,6312001
JPN,2021-01-30,40425,6352426
JPN,2021-01-31,17772,6370198
JPN,2021-02-01,67269,6437467
JPN,2021-02-02,59110,6496577
JPN,2021-02-03,68807,6565384
JPN,2021-02-04,61902,6627286
JPN,2021-02-05,71144,6698430
JPN,2021-02-06,33043,6731473
JPN,2021-02-07,18191,6749664
JPN,2021-02-08,58499,6808163
JPN,2021-02-09,78153,6886316
JPN,2021-02-10,65352,6951668
JPN,2021-02-11,32865,6984533
JPN,2021-02-12,56650,7041183
JPN,2021-02-13,30220,7071403
JPN,2021-02-14,14716,7086119
JPN,2021-02-15,58421,7144540
JPN,2021-02-16,59849,7204389
JPN,2021-02-17,61138,7265527
JPN,2021-02-18,54504,7320031
JPN,2021-02-19,74955,7394986
JPN,2021-02-20,31579,7426565
JPN,2021-02-21,14683,7441248
JPN,2021-02-22,54180,7495428
JPN,2021-02-23,18324,7513752
JPN,2021-02-24,54702,7568454
JPN,2021-02-25,59234,7627688
JPN,2021-02-26,57864,7685552
JPN,2021-02-27,29196,7714748
JPN,2021-02-28,19775,7734523
JPN,2021-03-01,60090,7794613
JPN,2021-03-02,82324,7876937
JPN,2021-03-03,30168,7907105
JPN,2021-03-04,68856,7975961
JPN,2021-03-05,45153,8021114
JPN,2021-03-06,31058,8052172
JPN,2021-03-07,14409,8066581
JPN,2021-03-08,67917,8134498
JPN,2021-03-09,40237,8174735
JPN,2021-03-10,60152,8234887
JPN,2021-03-11,56851,8291738
JPN,2021-03-12,55562,8347300
JPN,2021-03-13,31295,8378595
JPN,2021-03-14,17266,8395861
JPN,2021-03-15,49870,8445731
JPN,2021-03-16,47776,8493507
JPN,2021-03-17,84919,8578426
JPN,2021-03-18,54899,8633325
JPN,2021-03-19,71301,8704626
JPN,2021-03-20,30658,8735284
JPN,2021-03-21,16997,8752281
JPN,2021-03-22,51469,8803750
JPN,2021-03-23,52715,8856465
JPN,2021-03-24,59974,8916439
JPN,2021-03-25,62645,8979084
JPN,2021-03-26,67296,9046380
JPN,2021-03-27,39591,9085971
JPN,2021-03-28,18887,9104858
JPN,2021-03-29,72179,9177037
JPN,2021-03-30,41247,9218284
JPN,2021-03-31,67435,9285719
JPN,2021-04-01,65377,9351096
JPN,2021-04-02,61146,9412242
JPN,2021-04-03,41103,9453345
JPN,2021-04-04,17189,9470534
JPN,2021-04-05,60274,9530808
JPN,2021-04-06,53019,9583827
JPN,2021-04-07,58424,9642251
JPN,2021-04-08,70959,9713210
JPN,2021-04-09,67609,9780819
JPN,2021-04-10,40924,9821743
JPN,2021-04-11,22466,9844209
JPN,2021-04-12,72260,9916469
JPN,2021-04-13,65278,9981747
JPN,2021-04-14,73092,10054839
JPN,2021-04-15,82330,10137169
JPN,2021-04-16,77966,10215135
JPN,2021-04-17,50503,10265638
JPN,2021-04-18,30571,10296209
JPN,2021-04-19,86696,10382905
JPN,2021-04-20,70951,10453856
JPN,2021-04-21,96428,10550284
JPN,2021-04-22,94257,10644541
JPN,2021-04-23,91286,10735827
JPN,2021-04-24,58221,10794048
JPN,2021-04-25,35886,10829934
JPN,2021-04-26,83925,10913859
JPN,2021-04-27,81048,10994907
JPN,2021-04-28,68106,11063013
JPN,2021-04-29,91921,11154934
JPN,2021-04-30,64494,11219428
JPN,2021-05-01,68323,11287751
JPN,2021-05-02,36217,11323968
JPN,2021-05-03,44186,11368154
JPN,2021-05-04,27746,11395900
JPN,2021-05-05,67085,11462985
JPN,2021-05-06,89586,11552571
JOR,2020-05-01,0,0
JOR,2020-10-31,22513,22513
JOR,2020-11-01,19588,42101
JOR,2020-11-02,33846,75947
JOR,2020-11-03,20887,96834
JOR,2020-11-04,20737,117571
JOR,2020-11-05,25258,142829
JOR,2020-11-06,23306,166135
JOR,2020-11-07,13642,179777
JOR,2020-11-08,23056,202833
JOR,2020-11-09,27689,230522
JOR,2020-11-10,27324,257846
JOR,2020-11-11,21342,279188
JOR,2020-11-12,24128,303316
JOR,2020-11-13,16771,320087
JOR,2020-11-14,16502,336589
JOR,2020-11-15,9583,346172
JOR,2020-11-16,26475,372647
JOR,2020-11-17,27441,400088
JOR,2020-11-18,30792,430880
JOR,2020-11-19,24210,455090
JOR,2020-11-20,22814,477904
JOR,2020-11-21,18518,496422
JOR,2020-11-22,23953,520375
JOR,2020-11-23,25349,545724
JOR,2020-11-24,24664,570388
JOR,2020-11-25,27098,597486
JOR,2020-11-26,25964,623450
JOR,2020-11-27,26257,649707
JOR,2020-11-28,17755,667462
JOR,2020-11-29,20676,688138
JOR,2020-11-30,25239,713377
JOR,2020-12-01,26050,739427
JOR,2020-12-02,24615,764042
JOR,2020-12-03,25260,789302
JOR,2020-12-04,21761,811063
JOR,2020-12-05,18624,829687
JOR,2020-12-06,16979,846666
JOR,2020-12-07,25051,871717
JOR,2020-12-08,22308,894025
JOR,2020-12-09,23420,917445
JOR,2020-12-10,0,917445
JOR,2020-12-11,19225,936670
JOR,2020-12-12,13268,949938
JOR,2020-12-13,18712,968650
JOR,2020-12-14,21717,990367
JOR,2020-12-15,20827,1011194
JOR,2020-12-16,22540,1033734
JOR,2020-12-17,21176,1054910
JOR,2020-12-18,17735,1072645
JOR,2020-12-19,11336,1083981
JOR,2020-12-20,18536,1102517
JOR,2020-12-21,20215,1122732
JOR,2020-12-22,19085,1141817
JOR,2020-12-23,20453,1162270
JOR,2020-12-24,17716,1179986
JOR,2020-12-25,16827,1196813
JOR,2020-12-26,11123,1207936
JOR,2020-12-27,15041,1222977
JOR,2020-12-28,21124,1244101
JOR,2020-12-29,21735,1265836
JOR,2020-12-30,25933,1291769
JOR,2020-12-31,23430,1315199
JOR,2021-01-01,21313,1336512
JOR,2021-01-02,14498,1351010
JOR,2021-01-03,20893,1371903
JOR,2021-01-04,27777,1399680
JOR,2021-01-05,26985,1426665
JOR,2021-01-06,29594,1456259
JOR,2021-01-07,29327,1485586
JOR,2021-01-08,24350,1509936
JOR,2021-01-09,16815,1526751
JOR,2021-01-10,24560,1551311
JOR,2021-01-11,27279,1578590
JOR,2021-01-12,24238,1602828
JOR,2021-01-13,26934,1629762
JOR,2021-01-14,25014,1654776
JOR,2021-01-15,19541,1674317
JOR,2021-01-16,17738,1692055
JOR,2021-01-17,19623,1711678
JOR,2021-01-18,22271,1733949
JOR,2021-01-19,21930,1755879
JOR,2021-01-20,23315,1779194
JOR,2021-01-21,20409,1799603
JOR,2021-01-22,18372,1817975
JOR,2021-01-23,13019,1830994
JOR,2021-01-24,19808,1850802
JOR,2021-01-25,23980,1874782
JOR,2021-01-26,24332,1899114
JOR,2021-01-27,24763,1923877
JOR,2021-01-28,22716,1946593
JOR,2021-01-29,22359,1968952
JOR,2021-01-30,15605,1984557
JOR,2021-01-31,21270,2005827
JOR,2021-02-01,24002,2029829
JOR,2021-02-02,23585,2053414
JOR,2021-02-03,22315,2075729
JOR,2021-02-04,26830,2102559
JOR,2021-02-05,21311,2123870
JOR,2021-02-06,20703,2144573
JOR,2021-02-07,21142,2165715
JOR,2021-02-08,26723,2192438
JOR,2021-02-09,24854,2217292
JOR,2021-02-10,29541,2246833
JOR,2021-02-11,27660,2274493
JOR,2021-02-12,24501,2298994
JOR,2021-02-13,19571,2318565
JOR,2021-02-14,26313,2344878
JOR,2021-02-15,29225,2374103
JOR,2021-02-16,32347,2406450
JOR,2021-02-17,32850,2439300
JOR,2021-02-18,16133,2455433
JOR,2021-02-19,12421,2467854
JOR,2021-02-20,18204,2486058
JOR,2021-02-21,25108,2511166
JOR,2021-02-22,33846,2545012
JOR,2021-02-23,34840,2579852
JOR,2021-02-24,36073,2615925
JOR,2021-02-25,33719,2649644
JOR,2021-02-26,30283,2679927
JOR,2021-02-27,26452,2706379
JOR,2021-02-28,33462,2739841
JOR,2021-03-01,41029,2780870
JOR,2021-03-02,37651,2818521
