Country,ISO3,Date,Vaccinations,Vaccinated_once,Vaccinated_full,Product
Aruba,ABW,2021-03-30,,,,Pfizer/BioNTech
Aruba,ABW,2021-03-31,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-01,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-02,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-03,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-04,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-05,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-06,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-07,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-08,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-09,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-10,41096,29197,11899,Pfizer/BioNTech
Aruba,ABW,2021-04-11,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-12,43073,31139,11934,Pfizer/BioNTech
Aruba,ABW,2021-04-13,45588,33563,12025,Pfizer/BioNTech
Aruba,ABW,2021-04-14,48200,36058,12142,Pfizer/BioNTech
Aruba,ABW,2021-04-15,50546,37981,12565,Pfizer/BioNTech
Aruba,ABW,2021-04-16,52955,39961,12994,Pfizer/BioNTech
Aruba,ABW,2021-04-17,55582,41770,13812,Pfizer/BioNTech
Aruba,ABW,2021-04-18,55651,41837,13814,Pfizer/BioNTech
Aruba,ABW,2021-04-19,58178,43266,14912,Pfizer/BioNTech
Aruba,ABW,2021-04-20,60379,43945,16434,Pfizer/BioNTech
Aruba,ABW,2021-04-21,62342,44421,17921,Pfizer/BioNTech
Aruba,ABW,2021-04-22,64288,45097,19191,Pfizer/BioNTech
Aruba,ABW,2021-04-23,67950,48061,19889,Pfizer/BioNTech
Aruba,ABW,2021-04-24,69279,49351,19928,Pfizer/BioNTech
Aruba,ABW,2021-04-25,73103,53161,19942,Pfizer/BioNTech
Aruba,ABW,2021-04-26,73360,53244,20116,Pfizer/BioNTech
Aruba,ABW,2021-04-27,,,,Pfizer/BioNTech
Aruba,ABW,2021-04-28,74668,53813,20855,Pfizer/BioNTech
Aruba,ABW,2021-04-29,75846,54095,21751,Pfizer/BioNTech
Aruba,ABW,2021-04-30,76865,54306,22559,Pfizer/BioNTech
Aruba,ABW,2021-05-01,,,,Pfizer/BioNTech
Aruba,ABW,2021-05-02,,,,Pfizer/BioNTech
Aruba,ABW,2021-05-03,77728,54614,23114,Pfizer/BioNTech
Aruba,ABW,2021-05-04,78956,55152,23804,Pfizer/BioNTech
Aruba,ABW,2021-05-05,79502,55359,24143,Pfizer/BioNTech
Aruba,ABW,2021-05-06,79553,55371,24182,Pfizer/BioNTech
Asia,OWID_ASI,2020-12-15,1500000,0,,
Asia,OWID_ASI,2020-12-16,,,,
Asia,OWID_ASI,2020-12-17,,,,
Asia,OWID_ASI,2020-12-18,,,,
Asia,OWID_ASI,2020-12-19,1500061,61,,
Asia,OWID_ASI,2020-12-20,1507436,7436,,
Asia,OWID_ASI,2020-12-21,1532318,32318,,
Asia,OWID_ASI,2020-12-22,1576938,76938,,
Asia,OWID_ASI,2020-12-23,1678744,178744,,
Asia,OWID_ASI,2020-12-24,1763170,263170,,
Asia,OWID_ASI,2020-12-25,1802086,302086,,
Asia,OWID_ASI,2020-12-26,1835668,335668,,
Asia,OWID_ASI,2020-12-27,1942093,442093,,
Asia,OWID_ASI,2020-12-28,2082516,580016,,
Asia,OWID_ASI,2020-12-29,2241122,738622,,
Asia,OWID_ASI,2020-12-30,2396781,894281,,
Asia,OWID_ASI,2020-12-31,5557726,1055226,,
Asia,OWID_ASI,2021-01-01,5629660,1127160,,
Asia,OWID_ASI,2021-01-02,5702737,1200237,,
Asia,OWID_ASI,2021-01-03,5854318,1351818,,
Asia,OWID_ASI,2021-01-04,6008961,1506459,2,
Asia,OWID_ASI,2021-01-05,6964400,1635597,2,
Asia,OWID_ASI,2021-01-06,7173291,1744488,2,
Asia,OWID_ASI,2021-01-07,7393036,1864972,5,
Asia,OWID_ASI,2021-01-08,7519304,1937378,8,
Asia,OWID_ASI,2021-01-09,12148482,1987741,30,
Asia,OWID_ASI,2021-01-10,12264196,2867816,256018,
Asia,OWID_ASI,2021-01-11,12434731,2897957,275254,
Asia,OWID_ASI,2021-01-12,12612980,2932167,310892,
Asia,OWID_ASI,2021-01-13,13842731,2989765,367704,
Asia,OWID_ASI,2021-01-14,14381934,3055720,436450,
Asia,OWID_ASI,2021-01-15,14923777,3099583,472329,
Asia,OWID_ASI,2021-01-16,15363052,3335035,498302,
Asia,OWID_ASI,2021-01-17,15781128,3440802,583422,
Asia,OWID_ASI,2021-01-18,16416595,3741323,704932,
Asia,OWID_ASI,2021-01-19,17065786,4035444,843730,
Asia,OWID_ASI,2021-01-20,22616476,4244154,988603,
Asia,OWID_ASI,2021-01-21,23239703,4550782,1152518,
Asia,OWID_ASI,2021-01-22,24062165,5121347,1223425,
Asia,OWID_ASI,2021-01-23,24490606,5382798,1278024,
Asia,OWID_ASI,2021-01-24,24831241,5502267,1420429,
Asia,OWID_ASI,2021-01-25,25615388,6004017,1561424,
Asia,OWID_ASI,2021-01-26,26157497,6193713,1689051,
Asia,OWID_ASI,2021-01-27,34772488,6718819,1814637,
Asia,OWID_ASI,2021-01-28,35949743,7432854,1950371,
Asia,OWID_ASI,2021-01-29,37135483,8083699,2020791,
Asia,OWID_ASI,2021-01-30,37715995,8472581,2072974,
Asia,OWID_ASI,2021-01-31,39427428,8645705,2134041,
Asia,OWID_ASI,2021-02-01,40250687,9116595,2182102,
Asia,OWID_ASI,2021-02-02,40880256,9477197,2235558,
Asia,OWID_ASI,2021-02-03,48834561,9920517,2306441,
Asia,OWID_ASI,2021-02-04,49922564,10612512,2389279,
Asia,OWID_ASI,2021-02-05,51116203,11537866,2442099,
Asia,OWID_ASI,2021-02-06,51873558,12024495,2480716,
Asia,OWID_ASI,2021-02-07,52201160,12166673,2551168,
Asia,OWID_ASI,2021-02-08,52998636,12723043,2648496,
Asia,OWID_ASI,2021-02-09,63231108,13347303,2765936,
Asia,OWID_ASI,2021-02-10,64451417,14224622,2895660,
Asia,OWID_ASI,2021-02-11,65387931,14868722,3033527,
Asia,OWID_ASI,2021-02-12,66599624,18450642,3407459,
Asia,OWID_ASI,2021-02-13,67676667,19205686,3635709,
Asia,OWID_ASI,2021-02-14,68185592,19557652,3746693,
Asia,OWID_ASI,2021-02-15,69657633,20688112,4092609,
Asia,OWID_ASI,2021-02-16,71060533,21633518,4422399,
Asia,OWID_ASI,2021-02-17,72581772,22808305,4783689,
Asia,OWID_ASI,2021-02-18,74723229,24279965,5237433,
Asia,OWID_ASI,2021-02-19,76005623,25030791,5677027,
Asia,OWID_ASI,2021-02-20,77405241,26039188,5985164,
Asia,OWID_ASI,2021-02-21,77912078,26359838,6173611,
Asia,OWID_ASI,2021-02-22,78986050,27116990,6483840,
Asia,OWID_ASI,2021-02-23,80491766,30737963,8839467,
Asia,OWID_ASI,2021-02-24,81964080,31667010,9184568,
Asia,OWID_ASI,2021-02-25,83664426,32571384,9786499,
Asia,OWID_ASI,2021-02-26,85005863,33278510,10329899,
Asia,OWID_ASI,2021-02-27,86167279,33866624,10823790,
Asia,OWID_ASI,2021-02-28,98773354,34229194,10915672,
Asia,OWID_ASI,2021-03-01,100222172,35243327,11339399,
Asia,OWID_ASI,2021-03-02,102331760,36788649,11731234,
Asia,OWID_ASI,2021-03-03,104467153,38320566,12136764,
Asia,OWID_ASI,2021-03-04,106915637,39991413,12685736,
Asia,OWID_ASI,2021-03-05,109077595,41595388,13139077,
Asia,OWID_ASI,2021-03-06,111208783,42941947,13682404,
Asia,OWID_ASI,2021-03-07,112350790,43697169,13805750,
Asia,OWID_ASI,2021-03-08,115099315,45845103,14235943,
Asia,OWID_ASI,2021-03-09,117643259,47697428,14732070,
Asia,OWID_ASI,2021-03-10,120434703,49849048,15295137,
Asia,OWID_ASI,2021-03-11,121888718,50850786,15568633,
Asia,OWID_ASI,2021-03-12,124782052,52803719,16269038,
Asia,OWID_ASI,2021-03-13,127191661,54496103,16855682,
Asia,OWID_ASI,2021-03-14,140738297,55237586,17026186,
Asia,OWID_ASI,2021-03-15,145060599,58558553,17953847,
Asia,OWID_ASI,2021-03-16,148926898,61116762,18927079,
Asia,OWID_ASI,2021-03-17,152542645,63451888,19918155,
Asia,OWID_ASI,2021-03-18,155951570,65766479,20746905,
Asia,OWID_ASI,2021-03-19,161394830,69972453,21782922,
Asia,OWID_ASI,2021-03-20,175175181,72918350,22331970,
Asia,OWID_ASI,2021-03-21,176257556,73489870,22449988,
Asia,OWID_ASI,2021-03-22,186837764,77458116,23315700,
Asia,OWID_ASI,2021-03-23,193684630,80603796,24341606,
Asia,OWID_ASI,2021-03-24,200190764,83168337,24970786,
Asia,OWID_ASI,2021-03-25,209373274,85942295,25598647,
Asia,OWID_ASI,2021-03-26,219403742,88987557,26282430,
Asia,OWID_ASI,2021-03-27,227539279,91366535,26607335,
Asia,OWID_ASI,2021-03-28,232785729,91972995,26778489,
Asia,OWID_ASI,2021-03-29,239028692,93261223,27123186,
Asia,OWID_ASI,2021-03-30,245880012,95743873,27572055,
Asia,OWID_ASI,2021-03-31,256185587,99803307,28476030,
Asia,OWID_ASI,2021-04-01,268482515,104033591,29481078,
Asia,OWID_ASI,2021-04-02,280746409,108325853,29990705,
Asia,OWID_ASI,2021-04-03,287507670,111481185,30537867,
Asia,OWID_ASI,2021-04-04,294864520,114957637,30959983,
Asia,OWID_ASI,2021-04-05,302860777,119269029,31592776,
Asia,OWID_ASI,2021-04-06,312255975,124209387,32645243,
Asia,OWID_ASI,2021-04-07,320005511,127955690,33222515,
Asia,OWID_ASI,2021-04-08,332468636,132868039,34303970,
Asia,OWID_ASI,2021-04-09,343241049,136698091,34980382,
Asia,OWID_ASI,2021-04-10,352124710,140914593,36095732,
Asia,OWID_ASI,2021-04-11,358912921,144070419,36656405,
Asia,OWID_ASI,2021-04-12,369179607,148432679,37798303,
Asia,OWID_ASI,2021-04-13,376901605,151554296,38469839,
Asia,OWID_ASI,2021-04-14,385237763,155412241,39301043,
Asia,OWID_ASI,2021-04-15,394041988,158416347,40561585,
Asia,OWID_ASI,2021-04-16,401526333,161084093,41317280,
Asia,OWID_ASI,2021-04-17,407623237,163532480,42233450,
Asia,OWID_ASI,2021-04-18,413343696,165625688,43379221,
Asia,OWID_ASI,2021-04-19,420932117,168667750,44795026,
Asia,OWID_ASI,2021-04-20,426620296,171277752,47062448,
Asia,OWID_ASI,2021-04-21,436150196,174197078,47982037,
Asia,OWID_ASI,2021-04-22,448356246,177152876,49877747,
Asia,OWID_ASI,2021-04-23,454779101,177970193,50257054,
Asia,OWID_ASI,2021-04-24,460089272,178558925,50598770,
Asia,OWID_ASI,2021-04-25,472521507,183403666,53247615,
Asia,OWID_ASI,2021-04-26,482151296,186298950,55146173,
Asia,OWID_ASI,2021-04-27,493406502,188719135,57117269,
Asia,OWID_ASI,2021-04-28,506957982,192146688,58955650,
Asia,OWID_ASI,2021-04-29,521160347,195446285,61459862,
Asia,OWID_ASI,2021-04-30,536844564,197671847,63099166,
Asia,OWID_ASI,2021-05-01,544608759,198875175,63998590,
Asia,OWID_ASI,2021-05-02,550917499,199544476,64595031,
Asia,OWID_ASI,2021-05-03,558525487,201009594,65935272,
Asia,OWID_ASI,2021-05-04,568548045,203190728,67674863,
Asia,OWID_ASI,2021-05-05,577818630,205304373,69458806,
Asia,OWID_ASI,2021-05-06,590968712,207721799,71790225,
Australia,AUS,2021-02-15,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-16,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-17,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-18,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-19,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-20,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-21,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-22,20,20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-23,2879,2879,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-24,6908,6908,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-25,17500,17500,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-26,25000,25000,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-27,30000,30000,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-02-28,31894,31894,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-01,33702,33702,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-02,41907,41907,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-03,50840,50840,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-04,61008,61008,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-05,71867,71867,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-06,76940,76940,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-07,81345,81345,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-08,86369,86369,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-09,94908,94908,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-10,106200,106200,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-11,125000,125000,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-12,135103,135103,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-13,159294,159294,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-14,162551,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-15,164781,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-16,182437,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-17,203557,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-18,226057,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-19,240754,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-20,253831,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-21,257019,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-22,282184,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-23,307525,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-24,355254,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-25,408410,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-26,460155,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-27,506465,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-28,511520,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-29,541761,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-30,597523,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-03-31,670349,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-01,744328,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-02,823611,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-03,828416,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-04,843182,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-05,844309,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-06,854983,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-07,920334,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-08,996145,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-09,1077511,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-10,1138866,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-11,1166568,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-12,1178302,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-13,1234681,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-14,1295672,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-15,1359665,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-16,1420577,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-17,1474558,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-18,1496912,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-19,1586556,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-20,1653286,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-21,1718107,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-22,1785338,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-23,1855601,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-24,1914047,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-25,1934077,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-26,1937485,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-27,1969337,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-28,2029544,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-29,2112285,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-04-30,2179544,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-01,2234844,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-02,2254074,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-03,2260615,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-04,2316969,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-05,2396314,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,AUS,2021-05-06,2473529,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2020-12-27,732,732,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2020-12-28,2033,2033,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2020-12-29,3652,3652,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2020-12-30,5004,5004,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2020-12-31,5012,5012,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-01,5016,5016,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-02,5024,5024,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-03,5026,5026,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-04,5145,5145,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-05,6937,6937,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-06,7774,7774,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-07,10962,10962,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-08,23947,23947,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-09,28355,28355,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-10,30579,30579,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-11,36241,36241,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-12,50946,50946,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-13,66284,66284,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-14,82987,82987,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-15,101320,101319,1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-16,108095,108085,10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-17,113784,113414,370,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-18,125197,123939,1258,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-19,151065,148351,2714,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-20,174565,170555,4010,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-21,194236,190061,4175,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-22,205929,201171,4758,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-23,209062,204302,4760,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-24,210306,205543,4763,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-25,211800,206927,4873,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-26,220380,214605,5775,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-27,228401,222103,6298,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-28,238240,229305,8935,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-29,253269,234672,18597,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-30,256968,236009,20959,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-01-31,258329,236368,21961,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-01,263028,237953,25075,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-02,280331,241082,39249,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-03,298232,244303,53929,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-04,318560,247359,71201,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-05,339699,251483,88216,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-06,348750,254249,94501,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-07,353781,254876,98905,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-08,363504,256935,106569,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-09,382694,259775,122919,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-10,404420,263366,141054,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-11,428731,268652,160079,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-12,455394,277123,178271,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-13,465834,282465,183369,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-14,467853,282925,184928,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-15,474976,286850,188126,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-16,489532,293834,195698,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-17,509030,303761,205269,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-18,528761,315456,213305,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-19,550122,328405,221717,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-20,563061,339643,223418,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-21,569034,345246,223788,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-22,575953,350333,225620,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-23,590740,360674,230066,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-24,610537,377029,233508,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-25,630337,393274,237063,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-26,658974,417189,241785,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-27,683686,439947,243739,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-02-28,693943,449758,244185,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,AUT,2021-03-01,702585,457550,245035,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
